Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
bike-norco-storm-1,NORCO STORM 1,"<p data-mce-fragment=""1"">The Storm picks up where road, gravel, and hybrid bikes can't go – fatter tires, off-road-oriented progressive design, and features that'll give riders the chance to truly experience what mountain biking is truly all about in a bike that won't break the bank.</p>
<div class=""row"" data-ui=""product-information-detail"" data-mce-fragment=""1"">
<div class=""col-sm-6"" data-mce-fragment=""1"">
<p class=""seProductPrimaryDescription"" data-ui=""product-information-detail-description"" data-mce-fragment=""1""><br data-mce-fragment=""1"">Whether you've found your way back to bike after years away, or are just exploring a new way to ride, the Storm offers quality, performance and accessibility to a wide array of riders, and is the perfect chance to give you the time and versatility to learn what kind of mountain biking is perfect for you!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">- 6061 Alloy Frame with smooth welds and updated geometry<br data-mce-fragment=""1"">- 100mm Travel Suspension Fork<br data-mce-fragment=""1"">- Internal routing for shifter and brake cables<br data-mce-fragment=""1"">- Increased 2.35"" tire fitment<br data-mce-fragment=""1"">- 27.5"" and 29"" frame options depending on size<br data-mce-fragment=""1"">- Shimano Deore 1x11 Drivetrain w/11-51T Cassette<br data-mce-fragment=""1"">- TranzX Dropper Post<br data-mce-fragment=""1"">- Maxxis Rekon 2.35"" Tires</p>
<h3>Specs</h3>
<table data-ui=""product-information-specifications"" class=""table seProductSpecTable"">
<tbody>
<tr>
<th id=""Spec__1"">Frame</th>
<td>6061 Alloy, Internal Routing, Smooth Welds</td>
</tr>
<tr>
<th id=""Spec__2"">Fork</th>
<td>Suntour XCM HLO DS, 100mm, 42mm Offset (27.5), 46mm Offset (29)</td>
</tr>
<tr>
<th id=""Spec__3"">Headset</th>
<td>Zero Stack</td>
</tr>
<tr>
<th id=""Spec__4"">Rims/Wheels</th>
<td>Alex DP21 TRS</td>
</tr>
<tr>
<th id=""Spec__5"">Hubs</th>
<td>Front: Alloy QR, 9 x 100mm QR, 6 Bolt<br>Rear: Alloy QR, 10 x 135mm QR, HG, 6 Bolt</td>
</tr>
<tr>
<th id=""Spec__6"">Spokes</th>
<td>Stainless Black</td>
</tr>
<tr>
<th id=""Spec__7"">Tires</th>
<td>Maxxis Rekon DK60 2.25""</td>
</tr>
<tr>
<th id=""Spec__8"">Crankset</th>
<td>Shimano Deore FC-M5100-1, 170mm (XXS, XS, S), 175mm (M, L, XL)</td>
</tr>
<tr>
<th id=""Spec__9"">Chainrings</th>
<td>30T</td>
</tr>
<tr>
<th id=""Spec__10"">Bottom Bracket</th>
<td>Shimano Cartridge Bearing, BSA Threaded</td>
</tr>
<tr>
<th id=""Spec__11"">Chain</th>
<td>KMC X11</td>
</tr>
<tr>
<th id=""Spec__12"">Rear Derailleur</th>
<td>Shimano Deore RD-M5100</td>
</tr>
<tr>
<th id=""Spec__13"">Cassette/Rear Cogs</th>
<td>Shimano Deore CS-M5100, 11-51T, 11 Speed</td>
</tr>
<tr>
<th id=""Spec__14"">Shifters</th>
<td>Shimano Deore SL-M5100</td>
</tr>
<tr>
<th id=""Spec__15"">Handlebars</th>
<td>X6 Alloy, 720mm (XXS, XS, S), 740mm (M, L, XL), 25mm Rise</td>
</tr>
<tr>
<th id=""Spec__16"">Tape/Grips</th>
<td>VP Lock-On</td>
</tr>
<tr>
<th id=""Spec__17"">Stem</th>
<td>Alloy 60mm, 31.8mm Clamp</td>
</tr>
<tr>
<th id=""Spec__18"">Brake Levers</th>
<td>Tektro HD-M275, HD-M276</td>
</tr>
<tr>
<th id=""Spec__19"">Brakes</th>
<td>Tektro HD-M275 Hydraulic, Resin Pads w/Tektro 160mm rotors</td>
</tr>
<tr>
<th id=""Spec__20"">Pedals</th>
<td>VP Nylon Flat</td>
</tr>
<tr>
<th id=""Spec__21"">Saddle</th>
<td>Norco XC</td>
</tr>
<tr>
<th id=""Spec__22"">Seat Post</th>
<td>TranzX YSP18 Dropper, 130mm</td>
</tr>
</tbody>
</table>
</div>
</div>",Norco,,Bikes - Hybrid/City,"aluminium, bike, disc, hydraulic, mtb, xc",true,Colour,Silver,Frame Size,Small,Wheel Size,"29""",'210000041386,0.0,shopify,deny,manual,1400.00,,true,true,'058817504761,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/fx7xcjxedgjrhvfmtoga.png?v=1710459055,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/fx7xcjxedgjrhvfmtoga.png?v=1710459055,kg,,,true,,,true,,,true,,,active
bike-norco-storm-1,,,,,,,,,Silver,,Small,,"27.5""",'210000043685,0.0,shopify,deny,manual,1400.00,,true,true,'058817504747,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/pfw4gwnvonm1em5hpmpt.png?v=1710461305,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/fx7xcjxedgjrhvfmtoga.png?v=1710459055,kg,,,,,,,,,,,,
bike-norco-storm-1,,,,,,,,,Silver,,Large,,"29""",'210000041388,0.0,shopify,deny,manual,1400.00,,true,true,'058817504778,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/fx7xcjxedgjrhvfmtoga.png?v=1710459055,kg,,,,,,,,,,,,
bike-norco-storm-1,,,,,,,,,Silver,,Extra Large,,"29""",'210000041390,0.0,shopify,deny,manual,1400.00,,true,true,'058817504785,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/fx7xcjxedgjrhvfmtoga.png?v=1710459055,kg,,,,,,,,,,,,
bike-norco-storm-1,,,,,,,,,Red,,Large,,"29""",'210000043683,0.0,shopify,deny,manual,1400.00,,true,true,'058817499869,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/pfw4gwnvonm1em5hpmpt.png?v=1710461305,kg,,,,,,,,,,,,
bike-norco-storm-1,,,,,,,,,Red,,Extra Large,,"29""",'210000043684,0.0,shopify,deny,manual,1400.00,,true,true,'058817499876,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/pfw4gwnvonm1em5hpmpt.png?v=1710461305,kg,,,,,,,,,,,,
bike-norco-storm-1,,,,,,,,,Red,,Medium,,"29""",'210000043682,0.0,shopify,deny,manual,1400.00,,true,true,'058817499630,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/pfw4gwnvonm1em5hpmpt.png?v=1710461305,kg,,,,,,,,,,,,
bike-norco-storm-1,,,,,,,,,Red,,Extra Small,,"27.5""",'210000056981,0.0,shopify,deny,manual,1400.00,,true,true,'058817499302,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/pfw4gwnvonm1em5hpmpt.png?v=1710461305,kg,,,,,,,,,,,,
bike-norco-storm-1,,,,,,,,,Red,,Small,,27,'210000043681,0.0,shopify,deny,manual,1400.00,1199.00,true,true,'058817499319,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,
bike-norco-storm-14-ss-14-kids,"NORCO STORM 14 SS 14"" Kids","<h3 data-mce-fragment=""1"">Details</h3>
<div class=""row"" data-ui=""product-information-detail"" data-mce-fragment=""1"">
<div class=""col-sm-6"" data-mce-fragment=""1"">
<p class=""seProductPrimaryDescription"" data-ui=""product-information-detail-description"" data-mce-fragment=""1"">The Storm 14 SS provides simple upkeep and operation that'll help young riders find the best line and stop on a dime.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Get good on a fully rigid rig with Storm.<br data-mce-fragment=""1"">The Storm 14 SS's lightweight, durable aluminum frame and fork combine with a simple, lightweight drivetrain, quality linear pull brakes and optimized fit for riders from 3'9"" to 4'3"", building and a love for dirt that’ll last a lifetime.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">REASONS IT'S RAD<br data-mce-fragment=""1"">- Beautifully crafted for light weight and durability.<br data-mce-fragment=""1"">- Easy gearing for quicker starts and easy climbs.<br data-mce-fragment=""1"">- Quality brakes with short reach levers.<br data-mce-fragment=""1"">- Models to meet the needs of every young rider.</p>
<h3>Specs</h3>
<table data-ui=""product-information-specifications"" class=""table seProductSpecTable"">
<tbody>
<tr>
<th id=""Spec__1"">Frame</th>
<td>Aluminum Frame</td>
</tr>
<tr>
<th id=""Spec__2"">Fork</th>
<td>Rigid Alloy</td>
</tr>
<tr>
<th id=""Spec__3"">Rims</th>
<td>Alloy 14"", 32H</td>
</tr>
<tr>
<th id=""Spec__4"">Hubs</th>
<td>Front: Alloy Nutted<br>Rear: Alloy Nutted Freewheel</td>
</tr>
<tr>
<th id=""Spec__5"">Spokes</th>
<td>Stainless Black</td>
</tr>
<tr>
<th id=""Spec__6"">Tires</th>
<td>Vee Crown Gem 2.25""</td>
</tr>
<tr>
<th id=""Spec__7"">Bottom Bracket</th>
<td>Sealed Bearing</td>
</tr>
<tr>
<th id=""Spec__8"">Crankset</th>
<td>Alloy 3pc Jr, 28T, 127mm</td>
</tr>
<tr>
<th id=""Spec__9"">Cassette/Freewheel</th>
<td>16T Freewheel</td>
</tr>
<tr>
<th id=""Spec__10"">Chain</th>
<td>KMC</td>
</tr>
<tr>
<th id=""Spec__11"">Brakes</th>
<td>Tektro Linear Pull</td>
</tr>
<tr>
<th id=""Spec__12"">Brake Levers</th>
<td>Tektro Linear Pull, 2-Finger, Reach Adjust</td>
</tr>
<tr>
<th id=""Spec__13"">Handlebars</th>
<td>Alloy Jr. Riser, 540mm, 30mm Rise</td>
</tr>
<tr>
<th id=""Spec__14"">Tape/Grips</th>
<td>Norco Youth</td>
</tr>
<tr>
<th id=""Spec__15"">Stem</th>
<td>Alloy, 35mm Length, 31.8mm Clamp</td>
</tr>
<tr>
<th id=""Spec__16"">Headset</th>
<td>Ball Bearing</td>
</tr>
<tr>
<th id=""Spec__17"">Seatpost</th>
<td>Alloy 27.2mm</td>
</tr>
<tr>
<th id=""Spec__18"">Saddle</th>
<td>Norco Youth</td>
</tr>
<tr>
<th id=""Spec__19"">Pedals</th>
<td>Jr. MTB Flat</td>
</tr>
</tbody>
</table>
</div>
</div>",Norco,,Bikes - Youth,"14, bike, kids, mtb, norco, youth",true,Color,Green/Blue,,,,,'210000043749,0.0,shopify,deny,manual,500.00,,true,true,'058817589645,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/exwuzfjapwudpnsffaka.png?v=1710459211,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/exwuzfjapwudpnsffaka.png?v=1710459211,kg,,,true,,,true,,,true,,,active
bike-norco-storm-14-ss-14-kids,,,,,,,,,Blue/White,,,,,'210000043750,0.0,shopify,deny,manual,500.00,,true,true,'058817589683,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/strv8zt50qr9kzs3sw2d.png?v=1710459213,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/strv8zt50qr9kzs3sw2d.png?v=1710459213,kg,,,,,,,,,,,,
bike-norco-fluid-fs-4-2,NORCO FLUID FS 4.2,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">The Fluid 2 FS 24 features progressive handling, low standover, youth-tuned suspension and a dropper that is optimized for 9-12-year-old riders below 90 pounds.</span></p>
<p data-mce-fragment=""1""> <em data-mce-fragment=""1"">Please note: Price, Weight, and Parts Spec information is subject to change.</em></p>
<div class=""table-wrapper"" data-mce-fragment=""1"">
<table width=""685"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td width=""142"" data-mce-fragment=""1""></td>
<td width=""543"" data-mce-fragment=""1"">Fluid FS 2 24""</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">FRAME</td>
<td data-mce-fragment=""1"">
<div class=""table-wrapper"" data-mce-fragment=""1"">
<table class=""spec-table"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td class=""spec-table__spec"" data-mce-fragment=""1"">6061 Alloy Frame, 120mm Travel, Tapered Head Tube, ISCG05 Mount</td>
</tr>
</tbody>
</table>
</div>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">FORK</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Manitou Machete J-Unit Comp 24"", 145mm Travel</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">REAR SHOCK</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">X-Fusion 02 Pro R, 170x35mm</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">REAR SHIFTER</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Box Four Multi</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">REAR DERAILLEUR</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Box Four Wide</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">CRANKSET</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Alloy Two Piece, 28T Narrow Wide, 140mm</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">BOTTOM BRACKET</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">BSA Threaded</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">CASSETTE</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Box Four, 11-42T, 8 Speed</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">CHAIN</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Box Four 8 Spd Chain</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">CHAIN GUIDE</td>
<td data-mce-fragment=""1"">N/A</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">FRONT BRAKE</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Tektro HD-J285 Hydraulic, Organic Pads</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">FRONT BRAKE ROTOR</td>
<td data-mce-fragment=""1"">Tektro 180mm</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">REAR BRAKE</td>
<td data-mce-fragment=""1"">Tektro HD-M276 Hydraulic</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">REAR BRAKE ROTOR</td>
<td data-mce-fragment=""1"">Tektro 160mm</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">HANDLEBAR</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">6061 Aluminum, 660mm, 15mm Rise</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">STEM</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">6061 Alloy, 35mm Length, 31.8mm Clamp</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">SEATPOST</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">TranzX YSP18B, 31.6mm, 100mm, Kid's Tune</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">HEADSET</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Sealed Cartridge Bearing, Tapered</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">SADDLE</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Norco Youth</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">GRIPS</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Jr. Lock-On</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">FRONT HUB</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Bear Pawls 15x110mm Boost, 32H, 6 Bolt</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">REAR HUB</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Bear Pawls 12x148 Boost, 32H, HG, 6 Bolt</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">RIMS</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Stan's Flow K 24"", 32H</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">FRONT TIRE</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Maxxis Minion DHF EXO/TR 2.4""</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">REAR TIRE</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Maxxis Minion DHR II EXO/TR 2.3""</span></td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">SPOKES/NIPPLES</td>
<td data-mce-fragment=""1""><span data-mce-fragment=""1"">Stainless, Black</span></td>
</tr>
</tbody>
</table>
</div>",Norco,,Bikes - Youth,"bike, fluid, fullsuspension, kids, norco, youth",true,Color,Black/Grey,Size,"24""",,,'210000057217,0.0,shopify,deny,manual,2699.00,,true,true,'058817620256,https://cdn.shopify.com/s/files/1/0647/3711/6339/files/ShopifyCatalogCORRECTIONSRE-UPLOADS_d541050e-ea72-4be0-86b3-4c7d982f9f80.png?v=1710571198,1,"",false,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
